"node"	"propform"	"tildevalue"	"%"	"actantslist"
"ls:fr:node:29136"	"$1 ~ $2 dans $3"	"récolte"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29137"	"$1 ~ $2 à $3"	"recommande"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29138"	"$1 ~"	" recommence"	"100"	"($1=X)"
"ls:fr:node:29139"	"$1 ~ $2 avec  $3 à cause de $4"	" récompense "	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:29140"	"$1 ~ $2 avec $3"	"réconcilie"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29141"	"$1 ~ $2"	"reconnaît "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29142"	"~ de $1 en $2 qui est $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29143"	"$1 ~ à $2"	"recourt"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29144"	"$1 ~ $2 de $3"	" recouvre "	"80"	"($1=Z,$2=Y,$3=X)"
"ls:fr:node:29145"	"$1 ~ $2 "	" recrute "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29146"	"~"	""	"100"	"()"
"ls:fr:node:29147"	"$1 ~ $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29148"	"$1 ~"	"recule"	"100"	"($1=X)"
"ls:fr:node:29149"	"$1 ~ $2"	"récupère"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29150"	"$1 ~ $2"	"recycle"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29151"	"$1 ~ $2"	" rédige "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29152"	"$1 ~ $2 à $3"	"redit"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29153"	"$1 ~ $2"	" réduit "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29154"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29155"	"$1 ~ $2"	"refait"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29156"	"$1 ~ $2"	" réfléchit "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29158"	"$1 ~ $2"	" refroidit "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29160"	"$1 ~ $2"	"refuse"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29161"	"$1 ~ $2"	"regarde"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29162"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29164"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:29166"	"$1 ~ $2"	"règle"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29167"	"$1 ~ $2"	"regrette"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29168"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29169"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29170"	"$1 ~ $2 à/dans $3"	"rejette"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29171"	"$1 ~ $2 à $3"	"rejoint"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29172"	"$1 ~ $2"	"relâche"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29173"	"~ entre $1 et $2 de type $3"	""	"90"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29174"	"$1 ~ $2"	"relève"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29177"	"$1 ~ $2"	"relit"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29178"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29180"	"$1 ~ $2 à $3"	"rembourse"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29181"	"$1 ~ $2 pour $3"	"remercie"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29182"	"$1 ~ $2"	" remet "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29184"	"$1 ~ $2 par $3"	"remplace"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29185"	"$1 ~ $2 avec $3"	"remplit"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29186"	"$1 ~ $2"	" remporte "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29187"	"$1 ~ $2"	"remue"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29189"	"~ entre $1 et $2 à l’endroit $3 au moment $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:29190"	"$1 ~ $2 à $3"	"rend"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29196"	"$1 ~ $2 à/dans $3"	"renvoie"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29197"	"$1 ~ $2 avec $3"	"répare"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29198"	"~ fait par $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29200"	"$1 ~ $2"	"repère"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29201"	"$1 ~ $2 à $3"	"répète"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29202"	"$1 ~ $2"	"replie"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29204"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29205"	"$1 ~ $2 sur $3"	"repose"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29207"	"$1 ~ $2"	"reprend"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29208"	"$1 ~ $2"	" représente"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29209"	"$1 ~ $2 à $3"	"reproche"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29210"	"$1 ~ $2"	"reproduit"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29211"	"! ~ à laquelle adhère $1"	""	"100"	"($1=X)"
"ls:fr:node:29212"	"~"	""	"100"	"()"
"ls:fr:node:29213"	"~ constitué de $2, utilisée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29214"	"$1 ~ $2 à $3"	"réserve"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29215"	"$1 ~ à $2"	"réside"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29216"	"$1 ~ à $2"	"se résigne"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29217"	"$1 ~ à $2"	" résiste "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29218"	"$1 ~ $2 en $3"	"résout"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29219"	"$1 ~ $2 (pour $3)"	"respecte"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29220"	"$1 ~ $2"	" respire "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29221"	"~ de $1 envers $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29223"	"$1 ~ $2"	"ressent"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29224"	"~ où les $1 fournissent $2 aux $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29225"	"$1 ~ à/dans $2"	"reste"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29226"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29227"	"$1 ~ $2 en $3"	"résume"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29228"	"$1 ~ $2"	"rétablit"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29229"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29230"	"$1 ~ $2 de $3"	"retient"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29232"	"$1 ~ $2 à $3"	" retire "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29234"	"$1 ~ $2"	"retourne"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29235"	"~ de $1 face à $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29236"	"$1 ~ $2"	"rétrécit"	"100"	"($1=Y,$2=X)"
"ls:fr:node:29237"	"$1 ~ $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29238"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29240"	"$1 ~"	" réussit "	"100"	"($1=Y)"
"ls:fr:node:29241"	"~ de $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29242"	"$1 ~ $2"	" réveille "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29243"	"$1 ~ $2 à $3"	"révèle"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29245"	"$1 ~ de $2"	"rêve"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29246"	"$1 ~ $2"	" revoit "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29249"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29250"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29251"	"~ de $1 qui atteint $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29252"	"~ dont souffre $1"	""	"100"	"($1=X)"
"ls:fr:node:29253"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29254"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29255"	"~ qui sert à $1 pour occulter $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29256"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29257"	"~"	""	"100"	"()"
"ls:fr:node:29258"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29259"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29260"	"$1 ~ $2 avec $3"	"rince"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29261"	"$1 ~"	"rit"	"100"	"($1=X)"
"ls:fr:node:29262"	"~ pour $1 constitué par $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29263"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29264"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29265"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"ls:fr:node:29266"	"~ cultivé par $1"	""	"100"	"($1=X)"
"ls:fr:node:29267"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29268"	"~ qui sert à $1 pour faire couler $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29269"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:29270"	"~"	""	"100"	"()"
"ls:fr:node:29271"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29272"	"! ~ joué par $1 de $2 dans $3"	""	"90"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29273"	"~ écrit par $1 au sujet de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29275"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29276"	"~ de $2 utilisée par $1 pour $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29278"	"$1 ~"	"ronfle"	"100"	"($1=X)"
"ls:fr:node:29279"	"$1 ~ $2"	"ronge"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29280"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:29281"	"~"	""	"100"	"()"
"ls:fr:node:29282"	"~ produit par $1"	""	"100"	"($1=X)"
"ls:fr:node:29283"	"~ de $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29284"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29285"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29286"	"~ (de $1)"	""	"100"	"($1=X)"
"ls:fr:node:29287"	"$1 ~"	" rougit "	"100"	"($1=X)"
"ls:fr:node:29288"	"$1 ~"	"rouille"	"100"	"($1=X)"
"ls:fr:node:29289"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29290"	"$1 ~ sur $2"	" roule "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29291"	"~ qui sert à $1 pour aller de $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29292"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29293"	"~ porté par $1 pour décorer $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29294"	"$1 est ~ envers $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29295"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29296"	"~ pratiqué par les $1"	""	"100"	"($1=X)"
"ls:fr:node:29297"	"~ de $1"	"ruines"	"100"	"($1=X)"
"ls:fr:node:29298"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29299"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"ls:fr:node:29301"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:29302"	"~ ($2) de $1 "	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29303"	"~"	""	"100"	"()"
"ls:fr:node:29304"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29305"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29306"	"$1 ~ $2 pour $3"	" sacrifie "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29307"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29309"	"$1 ~"	"saigne"	"100"	"($1=X)"
"ls:fr:node:29310"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29311"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:29312"	"$1 ~ $2 avec $3"	"saisit"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29313"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29314"	"~ destinée à être consommée par $1"	""	"100"	"($1=X)"
"ls:fr:node:29315"	"! ~ versé par $1 à $2 pour $3 de la valeur $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:29316"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29317"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29318"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29319"	"~ utilisé par $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29320"	"$1 ~ $2"	"salue"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29321"	"~ de $2 où a lieu $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29323"	"~ à $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29325"	"~ de $1 face à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29327"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:29328"	"$2 ~ de $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29329"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29330"	"~"	""	"100"	"()"
"ls:fr:node:29332"	"$1 ~ $2 avec $3"	"satisfait"	"100"	"($1=Z,$2=Y,$3=X)"
"ls:fr:node:29334"	"~ à $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29337"	"~"	""	"100"	"()"
"ls:fr:node:29338"	"$1 ~ $2"	"saute"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29339"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:29340"	"$1 ~ $2 de $3"	"sauve"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29341"	"$1, ~ en $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29342"	"~ de $2 de $1, qui est perçue par $3"	""	"100"	"($1=Z,$2=Y,$3=X)"
"ls:fr:node:29345"	"~ qui sert à $1 pour nettoyer $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29347"	"~ où les $1 vont pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29349"	"~ pratiquée par $1 à propos de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29350"	"~"	""	"100"	"()"
"ls:fr:node:29351"	"$1 ~ $2 avec $3"	"scie"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29352"	"$1 ~ $2 dans $3"	"sculpte"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29354"	"~ de $2 à laquelle participent les $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29355"	"~  de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29356"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29357"	"$1 ~ $2"	"sèche"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29358"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29359"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29360"	"~"	""	"100"	"()"
"ls:fr:node:29361"	"$1 ~ $2"	"secoue"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29362"	"$1 ~ $2"	" secoure "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29363"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29364"	"~ de $1 à propos de $2 face à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29365"	"$1, qui est la ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29366"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29367"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29369"	"~ de $1 (avec lesquels elle nourrit $2 / qui attirent $2)"	"seins"	"100"	"($1=X,$2.1=Y1,$2.2=Y2)"
"ls:fr:node:29371"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29372"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:29373"	"[$1] ~ $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29375"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29377"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29378"	"$1 ~ $2"	"sème"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29379"	"~ de $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29380"	"~ de $1"	""	"90"	"($1=X)"
"ls:fr:node:29381"	"~ de $1 qui est $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29382"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29383"	"~ de $2 éprouvé par $1 à cause de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29385"	"$1 ~ $2 en $3 et $4"	"sépare"	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:29386"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:29388"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29389"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29390"	"~"	""	"100"	"()"
"ls:fr:node:29391"	"$1 ~ $2"	"serre"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29392"	"~ qui sert à $1 pour mettre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29393"	"$1, qui est un ~ dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29394"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29395"	"$1 ~ $2"	"sert"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29396"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29397"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29398"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29399"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29400"	"~ par $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29401"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29404"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:29406"	"~ faite par $1"	""	"100"	"($1=X)"
"ls:fr:node:29407"	"$1 ~"	"siffle"	"100"	"($1=X)"
"ls:fr:node:29410"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29411"	"$1 ~ $2"	" signe "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29413"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29414"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29415"	"$1 est ~ à $2 sur le plan de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29416"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29419"	"~"	""	"100"	"()"
"ls:fr:node:29420"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:29421"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29423"	"~ de $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29424"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29425"	"~ de $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29427"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:29428"	"~ de $1"	" skis "	"100"	"($1=X)"
"ls:fr:node:29429"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29431"	"$1, qui est la ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29433"	"~"	""	"100"	"()"
"ls:fr:node:29434"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29435"	"$1 ~ $2"	"soigne"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29436"	"! ~ fait par $1 à $2 contre $3 au moyen de $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"ls:fr:node:29437"	"~"	""	"100"	"()"
"ls:fr:node:29438"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29440"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29441"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:29442"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:29443"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29444"	"~"	""	"100"	"()"
"ls:fr:node:29446"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:29447"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29449"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29450"	"~ par $1 des {$2} de valeur $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29451"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29452"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29454"	"~ produit par $1"	""	"100"	"($1=X)"
"ls:fr:node:29455"	"~ par $1 de $2 à propos de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29457"	"$1 ~"	"sonne"	"100"	"($1=X)"
"ls:fr:node:29458"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29459"	"! $1 ~ de $2"	"sort"	"60"	"($1=X,$2=Y)"
"ls:fr:node:29460"	"~ de $1 causé par $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29461"	"~, $1"	""	"100"	"($1=X)"
"ls:fr:node:29464"	"$1 ~"	" souffre"	"100"	"($1=X)"
"ls:fr:node:29465"	"$1 ~ $2"	"souhaite"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29466"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29468"	"$1 ~ $2"	"soulève"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29469"	"$1 ~ $2 avec $3"	"souligne"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29470"	"$1 ~ $2"	"soumet"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29472"	"$1 ~"	"soupire"	"100"	"($1=X)"
"ls:fr:node:29473"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29474"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"ls:fr:node:29475"	"~ de $1"	""	"60"	"($1=X)"
"ls:fr:node:29476"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29477"	"$1 ~ de $2 (à $3)"	" sourit "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29478"	"~"	""	"100"	"()"
"ls:fr:node:29479"	"[$1] ~ $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29480"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29481"	"$1 ~ $2 de $3"	"soustrait"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:29482"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29484"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29485"	"$1 ~ de $2"	"se souvient"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29486"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:29487"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:29488"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29490"	"~ de $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29491"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29492"	"~"	""	"100"	"()"
"ls:fr:node:29493"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29494"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"ls:fr:node:29495"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29496"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29497"	"~ où les $1 vont pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29498"	"~ où les $1 vont pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29499"	"$1 ~ à $2"	"stationne"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29500"	"~ où travaillent les $1 au service des $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29502"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:29503"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29505"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29506"	"~ constitué de $2 utilisé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29507"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29508"	"~ de $1, qui est $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29509"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:29511"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:29513"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29514"	"$1 ~ $2"	"suce"	"100"	"($1=X,$2=Y)"
"ls:fr:node:29516"	"$1 ~ $2"	" sucre "	"100"	"($1=X,$2=Y)"
"ls:fr:node:29517"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:29518"	"$1 ~"	" sue "	"100"	"($1=X)"
