"id"	"addtoname"	"name"	"subscript"	"superscript"	"status"	"%"
"ls:fr:entry:40968"	""	"lièvre"	""	"2"	"3"	"100"
"ls:fr:entry:40970"	""	"dortoir"	""	""	"3"	"100"
"ls:fr:entry:40971"	""	"lever le masque"	""	""	"3"	"100"
"ls:fr:entry:40972"	""	"sûreté"	""	""	"3"	"100"
"ls:fr:entry:40973"	""	"en réalité"	""	""	"3"	"100"
"ls:fr:entry:40974"	""	"au fait"	""	""	"3"	"100"
"ls:fr:entry:40975"	""	"régénérateur"	""	""	"3"	"100"
"ls:fr:entry:40976"	""	"le cas échéant"	""	""	"3"	"100"
"ls:fr:entry:40977"	"se "	"dévoiler"	""	""	"3"	"100"
"ls:fr:entry:40978"	""	"tomber le masque"	""	""	"3"	"100"
"ls:fr:entry:40980"	""	"ne pas lever le petit doigt"	""	""	"3"	"100"
"ls:fr:entry:40981"	""	"sympathiser"	""	""	"3"	"100"
"ls:fr:entry:40982"	""	"comater"	""	""	"3"	"100"
"ls:fr:entry:40983"	""	"torpeur"	""	""	"3"	"100"
"ls:fr:entry:40984"	""	"léthargie"	""	""	"3"	"100"
"ls:fr:entry:40985"	""	"émerger"	""	""	"3"	"100"
"ls:fr:entry:40986"	""	"levage"	""	""	"3"	"100"
"ls:fr:entry:40987"	""	"Dis donc"	""	""	"3"	"100"
"ls:fr:entry:40988"	""	"narcotique"	""	""	"3"	"100"
"ls:fr:entry:40989"	""	"quand même"	""	""	"3"	"100"
"ls:fr:entry:40990"	""	"malgré tout"	""	""	"3"	"100"
"ls:fr:entry:40991"	""	"réjouir"	""	""	"2"	"100"
"ls:fr:entry:40992"	""	"racketter"	""	""	"2"	"100"
"ls:fr:entry:40993"	""	"racket"	""	""	"2"	"100"
"ls:fr:entry:40994"	""	"collecter"	""	""	"3"	"100"
"ls:fr:entry:40995"	""	"tabassage"	""	""	"2"	"100"
"ls:fr:entry:40996"	"s’"	"échouer"	""	""	"3"	"100"
"ls:fr:entry:40997"	""	"pour finir"	""	""	"3"	"100"
"ls:fr:entry:40998"	""	"finalement"	""	""	"3"	"100"
"ls:fr:entry:40999"	""	"au banc d’essai"	""	""	"3"	"100"
"ls:fr:entry:41000"	""	"banc de mesure"	""	""	"3"	"100"
"ls:fr:entry:41001"	""	"déloger"	""	""	"3"	"100"
"ls:fr:entry:41002"	""	"tardivement"	""	""	"3"	"100"
"ls:fr:entry:41003"	""	"partition"	""	""	"3"	"100"
"ls:fr:entry:41004"	""	"pénalité"	""	""	"3"	"100"
"ls:fr:entry:41005"	""	"aboutir"	""	""	"3"	"100"
"ls:fr:entry:41006"	"se "	"solder"	""	""	"3"	"100"
"ls:fr:entry:41007"	""	"loubard"	""	""	"2"	"100"
"ls:fr:entry:41008"	""	"montage"	""	""	"3"	"100"
"ls:fr:entry:41009"	""	"débusquer"	""	""	"3"	"100"
"ls:fr:entry:41010"	""	"dénicher"	""	""	"3"	"100"
"ls:fr:entry:41011"	"s’"	"étioler"	""	""	"3"	"100"
"ls:fr:entry:41012"	""	"dépérir"	""	""	"3"	"100"
"ls:fr:entry:41013"	""	"songe"	""	""	"3"	"100"
"ls:fr:entry:41014"	""	"candeur"	""	""	"3"	"100"
"ls:fr:entry:41015"	""	"dérangé"	""	""	"3"	"100"
"ls:fr:entry:41016"	""	"regrouper"	""	""	"3"	"100"
"ls:fr:entry:41017"	""	"dissolution"	""	""	"3"	"100"
"ls:fr:entry:41018"	""	"accessoirement"	""	""	"3"	"100"
"ls:fr:entry:41019"	""	"collecte"	""	""	"3"	"100"
"ls:fr:entry:41020"	""	"arracheur de dents"	""	""	"3"	"100"
"ls:fr:entry:41021"	""	"gâté"	""	""	"2"	"100"
"ls:fr:entry:41022"	""	"entre deux vins"	""	""	"2"	"100"
"ls:fr:entry:41023"	""	"chagrin"	"N"	"2"	"3"	"100"
"ls:fr:entry:41024"	""	"coq au vin"	""	""	"2"	"100"
"ls:fr:entry:41025"	""	"vin de table"	""	""	"2"	"100"
"ls:fr:entry:41026"	""	"vin chaud"	""	""	"2"	"100"
"ls:fr:entry:41027"	""	"vin de pays"	""	""	"2"	"100"
"ls:fr:entry:41028"	""	"répugnant"	""	""	"3"	"100"
"ls:fr:entry:41029"	""	"démoraliser"	""	""	"3"	"100"
"ls:fr:entry:41030"	""	"bande"	""	"2"	"2"	"100"
"ls:fr:entry:41031"	""	"bande"	""	"3"	"3"	"100"
"ls:fr:entry:41032"	""	"comme quoi"	""	""	"3"	"100"
"ls:fr:entry:41033"	""	"réservé"	""	""	"3"	"100"
"ls:fr:entry:41034"	""	"archiduchesse"	""	""	"3"	"100"
"ls:fr:entry:41035"	""	"extensible"	""	""	"3"	"100"
"ls:fr:entry:41036"	""	"archi"	""	""	"3"	"100"
"ls:fr:entry:41037"	""	"massacrer"	""	""	"3"	"100"
"ls:fr:entry:41038"	""	"abouler"	""	""	"3"	"100"
"ls:fr:entry:41039"	""	"verbeux"	""	""	"2"	"100"
"ls:fr:entry:41040"	""	"rapide"	"N"	""	"2"	"100"
"ls:fr:entry:41041"	""	"preste"	""	""	"2"	"100"
"ls:fr:entry:41042"	""	"leste"	""	""	"2"	"100"
"ls:fr:entry:41043"	""	"pêche"	""	"3"	"3"	"100"
"ls:fr:entry:41044"	""	"pompe à fric"	""	""	"2"	"100"
"ls:fr:entry:41045"	""	"fric"	""	""	"3"	"100"
"ls:fr:entry:41046"	""	"siège auto"	""	""	"3"	"100"
"ls:fr:entry:41047"	""	"siège de sécurité"	""	""	"3"	"100"
"ls:fr:entry:41048"	""	"siège bébé"	""	""	"3"	"100"
"ls:fr:entry:41049"	""	"manchot"	""	""	"3"	"100"
"ls:fr:entry:41050"	""	"siège baquet"	""	""	"3"	"100"
"ls:fr:entry:41051"	""	"bandit manchot"	""	""	"3"	"100"
"ls:fr:entry:41052"	""	"baquet"	""	""	"3"	"100"
"ls:fr:entry:41053"	""	"prompt"	""	""	"2"	"100"
"ls:fr:entry:41054"	""	"placé"	""	""	"3"	"100"
"ls:fr:entry:41055"	""	"enclin"	""	""	"2"	"100"
"ls:fr:entry:41056"	""	"terminal"	"Adj"	""	"3"	"100"
"ls:fr:entry:41057"	""	"terminal"	"N"	""	"3"	"100"
"ls:fr:entry:41058"	""	"brasse"	""	""	"2"	"100"
"ls:fr:entry:41059"	""	"crawl"	""	""	"1"	"100"
"ls:fr:entry:41060"	""	"brasse-papillon"	""	""	"2"	"100"
"ls:fr:entry:41061"	""	"dos brassé"	""	""	"2"	"100"
"ls:fr:entry:41062"	""	"dos crawlé"	""	""	"2"	"100"
"ls:fr:entry:41063"	""	"brasse indienne"	""	""	"2"	"100"
"ls:fr:entry:41064"	""	"nage indienne"	""	""	"2"	"100"
"ls:fr:entry:41065"	""	"50 mètres"	""	""	"2"	"100"
"ls:fr:entry:41066"	""	"avoir de la bouteille"	""	""	"3"	"100"
"ls:fr:entry:41067"	""	"50"	""	""	"3"	"100"
"ls:fr:entry:41068"	""	"cuver"	""	""	"3"	"100"
"ls:fr:entry:41069"	""	"analogiquement"	""	""	"3"	"100"
"ls:fr:entry:41070"	""	"parfumeuse"	""	""	"3"	"100"
"ls:fr:entry:41071"	""	"parfumeur"	""	""	"3"	"100"
"ls:fr:entry:41072"	""	"aptitude"	""	""	"3"	"100"
"ls:fr:entry:41073"	""	"état d’esprit"	""	""	"3"	"100"
"ls:fr:entry:41074"	""	"peaufiner"	""	""	"3"	"100"
"ls:fr:entry:41075"	""	"fignoler"	""	""	"3"	"100"
"ls:fr:entry:41076"	""	"bâcler"	""	""	"3"	"100"
"ls:fr:entry:41077"	""	"parachever"	""	""	"3"	"100"
"ls:fr:entry:41078"	""	"parfaire"	""	""	"3"	"100"
"ls:fr:entry:41079"	""	"abréger"	""	""	"3"	"100"
"ls:fr:entry:41080"	"s’"	"adresser"	""	""	"3"	"100"
"ls:fr:entry:41081"	""	"émouvoir"	""	""	"3"	"100"
"ls:fr:entry:41082"	""	"affecter"	""	"1"	"3"	"100"
"ls:fr:entry:41083"	""	"salaud"	"Adj"	""	"3"	"100"
"ls:fr:entry:41084"	""	"pivotant"	""	""	"3"	"100"
"ls:fr:entry:41085"	""	"total"	"Adj"	""	"3"	"100"
"ls:fr:entry:41086"	""	"torsion"	""	""	"3"	"100"
"ls:fr:entry:41087"	""	"atteint"	""	""	"3"	"100"
"ls:fr:entry:41088"	""	"affixe"	""	""	"3"	"100"
"ls:fr:entry:41089"	""	"terminaison"	""	""	"3"	"100"
"ls:fr:entry:41090"	""	"siège à la turque"	""	""	"3"	"100"
"ls:fr:entry:41091"	""	"turc"	"N"	""	"3"	"100"
"ls:fr:entry:41092"	""	"Turque"	""	""	"3"	"100"
"ls:fr:entry:41093"	""	"victime de guerre"	""	""	"2"	"100"
"ls:fr:entry:41094"	""	"mauvaise langue"	""	""	"3"	"100"
"ls:fr:entry:41095"	""	"langue de vipère"	""	""	"3"	"100"
"ls:fr:entry:41096"	""	"vipère"	""	""	"3"	"100"
"ls:fr:entry:41097"	""	"ex-"	""	""	"3"	"100"
"ls:fr:entry:41098"	""	"ex"	"N, masc"	""	"3"	"100"
"ls:fr:entry:41099"	""	"ex"	"N, fém"	""	"3"	"100"
"ls:fr:entry:41100"	""	"chaleur humaine"	""	""	"2"	"100"
"ls:fr:entry:41101"	""	"compétitif"	""	""	"3"	"100"
"ls:fr:entry:41102"	""	"cordial"	""	""	"2"	"100"
"ls:fr:entry:41103"	""	"cordialité"	""	""	"2"	"100"
"ls:fr:entry:41104"	""	"cordialement"	""	""	"2"	"100"
"ls:fr:entry:41105"	""	"planque"	""	""	"3"	"100"
"ls:fr:entry:41106"	""	"immobiliser"	""	""	"3"	"100"
"ls:fr:entry:41107"	""	"baguette magique"	""	""	"3"	"100"
"ls:fr:entry:41108"	""	"Est-ce que je peux te voler _N ?"	""	""	"2"	"100"
"ls:fr:entry:41109"	""	"conforme"	""	""	"2"	"100"
"ls:fr:entry:41110"	""	"à proximité"	""	""	"3"	"100"
"ls:fr:entry:41111"	""	"à côté"	""	""	"3"	"100"
"ls:fr:entry:41112"	""	"à deux pas"	""	""	"3"	"100"
"ls:fr:entry:41113"	""	"aux côtés"	""	""	"3"	"100"
"ls:fr:entry:41114"	""	"ne [X] pas"	""	""	"3"	"100"
"ls:fr:entry:41115"	""	"à deux doigts"	""	""	"3"	"100"
"ls:fr:entry:41116"	""	"ne [X] plus"	""	""	"3"	"100"
"ls:fr:entry:41117"	""	"thermes"	""	""	"3"	"100"
"ls:fr:entry:41118"	""	"agressivité"	""	""	"2"	"100"
"ls:fr:entry:41119"	""	"feeling"	""	""	"2"	"100"
"ls:fr:entry:41121"	""	"sport en chambre"	""	""	"2"	"100"
"ls:fr:entry:41122"	""	"voler"	""	"2"	"1"	"100"
"ls:fr:entry:41123"	""	"autre part"	""	""	"2"	"100"
"ls:fr:entry:41124"	""	"brigand"	""	""	"3"	"100"
"ls:fr:entry:41125"	""	"pilleur"	""	""	"3"	"100"
"ls:fr:entry:41126"	""	"inspecter"	""	""	"3"	"100"
"ls:fr:entry:41127"	""	"ne pas manger"	""	"1"	"3"	"100"
"ls:fr:entry:41128"	""	"martyr"	""	""	"2"	"100"
"ls:fr:entry:41129"	""	"émissaire"	""	""	"3"	"100"
"ls:fr:entry:41130"	""	"bouc émissaire"	""	""	"2"	"100"
"ls:fr:entry:41131"	""	"pillard"	""	""	"3"	"100"
"ls:fr:entry:41132"	""	"briguer"	""	""	"3"	"100"
"ls:fr:entry:41133"	""	"voler le cœur"	""	""	"3"	"100"
"ls:fr:entry:41134"	""	"là-dedans"	""	""	"2"	"100"
"ls:fr:entry:41135"	""	"ne [X] que"	""	""	"3"	"100"
"ls:fr:entry:41136"	""	"turc"	"Adj"	""	"3"	"100"
"ls:fr:entry:41137"	""	"voler la jeunesse"	""	""	"3"	"100"
"ls:fr:entry:41138"	""	"voler l’innocence"	""	""	"3"	"100"
"ls:fr:entry:41139"	""	"voler l’âme"	""	""	"3"	"100"
"ls:fr:entry:41140"	""	"outre"	""	""	"3"	"100"
"ls:fr:entry:41141"	""	"Les mains en l’air !"	""	""	"2"	"100"
"ls:fr:entry:41142"	""	"Donner c’est donner, reprendre c’est voler."	""	""	"3"	"100"
"ls:fr:entry:41143"	""	"mettre les petits plats dans les grands"	""	""	"2"	"100"
"ls:fr:entry:41144"	""	"escroquer"	""	""	"3"	"100"
"ls:fr:entry:41145"	""	"blouser"	""	""	"3"	"100"
"ls:fr:entry:41146"	""	"flouer"	""	""	"3"	"100"
"ls:fr:entry:41147"	""	"gruger"	""	""	"3"	"100"
"ls:fr:entry:41148"	""	"pigeonner"	""	"1"	"3"	"100"
"ls:fr:entry:41149"	""	"plumer"	""	""	"3"	"100"
"ls:fr:entry:41150"	""	"vaisselier"	""	""	"3"	"100"
"ls:fr:entry:41151"	""	"frottage"	""	""	"3"	"100"
"ls:fr:entry:41152"	""	"volé"	"Adj"	""	"3"	"100"
"ls:fr:entry:41153"	""	"serviable"	""	""	"3"	"100"
"ls:fr:entry:41154"	""	"fiable"	""	""	"3"	"100"
"ls:fr:entry:41155"	""	"taxer"	""	""	"3"	"100"
"ls:fr:entry:41156"	""	"macchabée"	""	""	"3"	"100"
"ls:fr:entry:41157"	""	"macchab"	""	""	"3"	"100"
"ls:fr:entry:41158"	""	"défavorable"	""	""	"3"	"100"
"ls:fr:entry:41159"	""	"intermittence"	""	""	"3"	"100"
"ls:fr:entry:41160"	""	"ravir"	""	"1"	"3"	"100"
"ls:fr:entry:41161"	""	"subtiliser"	""	""	"3"	"100"
"ls:fr:entry:41162"	""	"faire main basse"	""	""	"3"	"100"
"ls:fr:entry:41163"	""	"nase"	""	"2"	"3"	"100"
"ls:fr:entry:41164"	""	"férir"	""	""	"3"	"100"
"ls:fr:entry:41165"	""	"cancre"	"N, masc"	""	"2"	"100"
"ls:fr:entry:41166"	""	"cancre"	"N, fém"	""	"2"	"100"
"ls:fr:entry:41167"	""	"cadavre exquis"	""	""	"3"	"100"
"ls:fr:entry:41168"	""	"y avoir un cadavre"	""	""	"3"	"100"
"ls:fr:entry:41169"	""	"escarpé"	""	""	"3"	"100"
"ls:fr:entry:41170"	""	"défunt"	"N"	""	"3"	"100"
"ls:fr:entry:41171"	""	"défunte"	""	""	"3"	"100"
"ls:fr:entry:41172"	""	"défunt"	"Adj"	""	"3"	"100"
"ls:fr:entry:41173"	""	"décédé"	""	""	"3"	"100"
"ls:fr:entry:41174"	""	"sarcophage"	""	""	"3"	"100"
"ls:fr:entry:41175"	""	"esse"	""	""	"3"	"100"
"ls:fr:entry:41176"	""	"barbaque"	""	""	"3"	"100"
"ls:fr:entry:41177"	""	"frapper fort"	""	""	"3"	"100"
"ls:fr:entry:41178"	""	"saccade"	""	""	"3"	"100"
"ls:fr:entry:41179"	""	"saouler"	""	""	"3"	"100"
"ls:fr:entry:41180"	""	"achevé"	""	""	"3"	"100"
"ls:fr:entry:41181"	""	"addiction"	""	""	"3"	"100"
"ls:fr:entry:41182"	""	"ébrieux"	""	""	"3"	"100"
"ls:fr:entry:41183"	""	"aborder"	""	""	"3"	"100"
"ls:fr:entry:41184"	""	"garagiste"	"N, masc"	""	"3"	"100"
"ls:fr:entry:41185"	""	"ausculter"	""	""	"3"	"100"
"ls:fr:entry:41186"	""	"légiste"	"Adj"	""	"3"	"100"
"ls:fr:entry:41187"	""	"légiste"	"N, fém"	""	"3"	"100"
"ls:fr:entry:41188"	""	"neiger"	""	""	"3"	"100"
"ls:fr:entry:41189"	""	"couvreur"	""	""	"3"	"100"
"ls:fr:entry:41190"	"s’"	"enfouir"	""	""	"3"	"100"
"ls:fr:entry:41191"	""	"suspecté"	""	""	"3"	"100"
"ls:fr:entry:41192"	""	"stèle"	""	""	"3"	"100"
"ls:fr:entry:41193"	""	"siège social"	""	""	"3"	"100"
"ls:fr:entry:41194"	""	"siège épiscopal"	""	""	"3"	"100"
"ls:fr:entry:41195"	""	"chaire"	""	""	"3"	"100"
"ls:fr:entry:41196"	""	"épiscopal"	""	""	"3"	"100"
"ls:fr:entry:41197"	""	"touché"	""	""	"3"	"100"
"ls:fr:entry:41198"	""	"affecté"	""	""	"3"	"100"
"ls:fr:entry:41199"	""	"foirer"	""	""	"3"	"100"
"ls:fr:entry:41200"	""	"machine à sous"	""	""	"3"	"100"
"ls:fr:entry:41201"	""	"À consommer avec modération"	""	""	"3"	"100"
"ls:fr:entry:41202"	""	"tombée"	""	""	"2"	"100"
"ls:fr:entry:41203"	""	"tomber"	"N"	""	"3"	"100"
"ls:fr:entry:41204"	""	"base"	""	"2"	"3"	"100"
"ls:fr:entry:41205"	""	"alliage"	""	""	"3"	"100"
"ls:fr:entry:41206"	""	"modération"	""	""	"3"	"100"
"ls:fr:entry:41207"	""	"désactiver"	""	""	"3"	"100"
"ls:fr:entry:41208"	""	"pondération"	""	""	"3"	"100"
"ls:fr:entry:41209"	""	"dépendance"	""	""	"3"	"100"
"ls:fr:entry:41210"	""	"clos"	""	""	"3"	"100"
"ls:fr:entry:41211"	""	"receler"	""	""	"3"	"100"
"ls:fr:entry:41212"	""	"profaner"	""	""	"3"	"100"
"ls:fr:entry:41213"	""	"méprisable"	""	""	"2"	"100"
"ls:fr:entry:41214"	""	"identifier"	""	""	"3"	"100"
"ls:fr:entry:41215"	""	"prendre un siège"	""	""	"3"	"100"
"ls:fr:entry:41216"	""	"Prenez un siège."	""	""	"3"	"100"
"ls:fr:entry:41217"	""	"vache laitière"	""	""	"3"	"100"
"ls:fr:entry:41218"	""	"de toute façon"	""	""	"3"	"100"
"ls:fr:entry:41219"	""	"de toute manière"	""	""	"3"	"100"
"ls:fr:entry:41220"	""	"Saint-Siège"	""	""	"3"	"100"
"ls:fr:entry:41221"	""	"siège apostolique"	""	""	"3"	"100"
"ls:fr:entry:41222"	""	"apostolique"	""	""	"3"	"100"
"ls:fr:entry:41223"	""	"à croquer"	""	""	"3"	"100"
"ls:fr:entry:41224"	""	"chaleureux"	""	""	"3"	"100"
"ls:fr:entry:41225"	""	"ciné"	""	""	"3"	"100"
"ls:fr:entry:41226"	""	"septième"	""	""	"3"	"100"
"ls:fr:entry:41227"	""	"septième art"	""	""	"3"	"100"
"ls:fr:entry:41228"	""	"cinoche"	""	""	"3"	"100"
"ls:fr:entry:41229"	""	"rentable"	""	""	"3"	"100"
"ls:fr:entry:41230"	""	"croquer"	""	"2"	"3"	"100"
"ls:fr:entry:41231"	""	"sagement"	""	""	"3"	"100"
"ls:fr:entry:41232"	""	"monopole"	""	""	"3"	"100"
"ls:fr:entry:41233"	""	"fashion victime"	""	""	"3"	"100"
"ls:fr:entry:41234"	""	"metteur"	""	""	"3"	"100"
"ls:fr:entry:41235"	""	"metteur en scène"	"N, masc"	""	"3"	"100"
"ls:fr:entry:41236"	""	"cinéaste"	"N, masc"	""	"3"	"100"
"ls:fr:entry:41237"	""	"état de siège"	""	""	"3"	"100"
"ls:fr:entry:41238"	""	"grand écran"	""	""	"3"	"100"
"ls:fr:entry:41239"	""	"aération"	""	""	"3"	"100"
"ls:fr:entry:41240"	""	"péagiste"	"N, masc"	""	"2"	"100"
"ls:fr:entry:41241"	""	"péagiste"	"N, fém"	""	"2"	"100"
"ls:fr:entry:41242"	""	"métrage"	""	""	"3"	"100"
"ls:fr:entry:41243"	""	"dynamisant"	""	""	"3"	"100"
"ls:fr:entry:41244"	""	"court métrage"	""	""	"3"	"100"
"ls:fr:entry:41245"	""	"moyen métrage"	""	""	"3"	"100"
"ls:fr:entry:41246"	""	"long métrage"	""	""	"3"	"100"
"ls:fr:entry:41247"	""	"fiction"	""	""	"3"	"100"
"ls:fr:entry:41248"	""	"business"	""	""	"3"	"100"
"ls:fr:entry:41249"	""	"superproduction"	""	""	"3"	"100"
"ls:fr:entry:41250"	""	"à travers"	""	""	"2"	"100"
"ls:fr:entry:41251"	""	"cinéaste"	"N, fém"	""	"3"	"100"
"ls:fr:entry:41252"	""	"lésion"	""	""	"3"	"100"
"ls:fr:entry:41253"	""	"avoisinant"	""	""	"2"	"100"
"ls:fr:entry:41254"	""	"adjacent"	""	""	"3"	"100"
"ls:fr:entry:41255"	""	"ascenseur social"	""	""	"2"	"100"
"ls:fr:entry:41256"	""	"négatif"	""	""	"3"	"100"
"ls:fr:entry:41257"	""	"effarant"	""	""	"3"	"100"
"ls:fr:entry:41258"	""	"paniquer"	""	""	"3"	"100"
"ls:fr:entry:41259"	""	"cinématographiquement"	""	""	"3"	"100"
"ls:fr:entry:41260"	""	"assiéger"	""	""	"3"	"100"
"ls:fr:entry:41261"	""	"énervé"	""	""	"2"	"100"
"ls:fr:entry:41262"	""	"investir"	""	""	"3"	"100"
"ls:fr:entry:41263"	""	"faire le siège"	""	""	"3"	"100"
"ls:fr:entry:41264"	""	"atténuant"	""	""	"3"	"100"
"ls:fr:entry:41265"	""	"engin de siège"	""	""	"3"	"100"
"ls:fr:entry:41266"	""	"guerre de siège"	""	""	"3"	"100"
"ls:fr:entry:41267"	""	"tohu-bohu"	""	""	"3"	"100"
"ls:fr:entry:41268"	""	"lyonnais"	""	""	"3"	"100"
"ls:fr:entry:41269"	""	"bouchon lyonnais"	""	""	"3"	"100"
"ls:fr:entry:41270"	""	"siège de bain"	""	""	"3"	"100"
"ls:fr:entry:41271"	""	"bénin"	""	""	"3"	"100"
"ls:fr:entry:41272"	""	"en siège"	""	""	"3"	"100"
"ls:fr:entry:41273"	""	"faire une maladie"	""	""	"3"	"100"
"ls:fr:entry:41274"	""	"3 dimensions"	""	""	"3"	"100"
"ls:fr:entry:41275"	""	"âcre"	""	""	"3"	"100"
"ls:fr:entry:41276"	""	"pas loin"	""	""	"2"	"100"
"ls:fr:entry:41277"	""	"3D"	""	""	"3"	"100"
"ls:fr:entry:41278"	""	"en 3 dimensions"	""	""	"3"	"100"
"ls:fr:entry:41279"	""	"en 3D"	""	""	"3"	"100"
"ls:fr:entry:41280"	""	"réglable"	""	""	"3"	"100"
"ls:fr:entry:41281"	""	"inquiétant"	""	""	"3"	"100"
"ls:fr:entry:41282"	""	"recueil"	""	""	"3"	"100"
"ls:fr:entry:41283"	""	"ne [X] rien"	""	""	"3"	"100"
"ls:fr:entry:41284"	""	"arrêt maladie"	""	""	"3"	"100"
"ls:fr:entry:41285"	""	"congé maladie"	""	""	"3"	"100"
"ls:fr:entry:41286"	""	"diplomatique"	""	""	"3"	"100"
"ls:fr:entry:41287"	""	"maladie diplomatique"	""	""	"3"	"100"
"ls:fr:entry:41288"	""	"metteur en scène"	"N, fém"	""	"3"	"100"
"ls:fr:entry:41289"	""	"génétique"	""	""	"3"	"100"
"ls:fr:entry:41290"	""	"badminton"	""	""	"3"	"100"
"ls:fr:entry:41291"	""	"3"	""	""	"3"	"100"
"ls:fr:entry:41292"	""	"en 2 dimensions"	""	""	"3"	"100"
"ls:fr:entry:41293"	""	"en 2D"	""	""	"3"	"100"
"ls:fr:entry:41294"	""	"tracter"	""	""	"3"	"100"
"ls:fr:entry:41295"	"s’"	"apercevoir"	""	""	"3"	"100"
"ls:fr:entry:41296"	""	"expiration"	""	""	"3"	"100"
"ls:fr:entry:41297"	"se "	"faire du cinéma"	""	""	"3"	"100"
"ls:fr:entry:41298"	""	"seringue"	""	""	"3"	"100"
"ls:fr:entry:41299"	""	"comédie"	""	""	"3"	"100"
"ls:fr:entry:41300"	"s’"	"imaginer"	""	""	"3"	"100"
"ls:fr:entry:41301"	""	"piquant"	"N"	""	"3"	"100"
"ls:fr:entry:41302"	""	"déconnecté"	""	""	"2"	"100"
"ls:fr:entry:41303"	""	"dans les choux"	""	""	"3"	"100"
"ls:fr:entry:41304"	""	"loin du compte"	""	""	"3"	"100"
"ls:fr:entry:41305"	""	"qui-vive"	""	""	"3"	"100"
"ls:fr:entry:41306"	""	"volée de bois vert"	""	""	"2"	"100"
"ls:fr:entry:41307"	""	"svelte"	""	""	"3"	"100"
"ls:fr:entry:41308"	""	"bourreau"	""	""	"3"	"100"
"ls:fr:entry:41309"	""	"recharger"	""	""	"3"	"100"
"ls:fr:entry:41310"	""	"recharge"	""	""	"3"	"100"
"ls:fr:entry:41311"	""	"recueillement"	""	""	"3"	"100"
"ls:fr:entry:41312"	""	"subsister"	""	""	"3"	"100"
"ls:fr:entry:41313"	""	"sépulture"	""	""	"3"	"100"
"ls:fr:entry:41314"	""	"avoir un pied dans la tombe"	""	""	"3"	"100"
"ls:fr:entry:41315"	""	"comme une tombe"	""	""	"3"	"100"
"ls:fr:entry:41316"	""	"bagarreur"	"N"	""	"3"	"100"
"ls:fr:entry:41317"	""	"bagarreuse"	""	""	"3"	"100"
"ls:fr:entry:41318"	""	"inaugurer"	""	""	"3"	"100"
"ls:fr:entry:41319"	""	"talonner"	""	""	"3"	"100"
"ls:fr:entry:41320"	""	"suivre dans la tombe"	""	""	"3"	"100"
"ls:fr:entry:41321"	"se "	"retourner"	""	""	"3"	"100"
"ls:fr:entry:41322"	"se "	"retourner dans sa tombe"	""	""	"3"	"100"
"ls:fr:entry:41323"	""	"violation"	""	""	"3"	"100"
"ls:fr:entry:41324"	""	"inhumer"	""	""	"3"	"100"
"ls:fr:entry:41325"	""	"ponctuation"	""	""	"3"	"100"
"ls:fr:entry:41326"	""	"signe de ponctuation"	""	""	"3"	"100"
"ls:fr:entry:41327"	""	"prestance"	""	""	"3"	"100"
"ls:fr:entry:41328"	""	"alpestre"	""	""	"3"	"100"
"ls:fr:entry:41329"	""	"conscrit"	""	""	"3"	"100"
"ls:fr:entry:41330"	""	"punaiser"	""	""	"2"	"100"
"ls:fr:entry:41331"	""	"épingler"	""	""	"2"	"100"
"ls:fr:entry:41332"	""	"arbuste"	""	""	"3"	"100"
"ls:fr:entry:41333"	""	"cousu main"	"Adj"	""	"2"	"100"
"ls:fr:entry:41334"	""	"caveau"	""	""	"3"	"100"
"ls:fr:entry:41335"	""	"sépulcre"	""	""	"3"	"100"
"ls:fr:entry:41336"	""	"mausolée"	""	""	"3"	"100"
"ls:fr:entry:41337"	""	"mémorial"	""	""	"3"	"100"
"ls:fr:entry:41338"	""	"atmosphère"	""	""	"2"	"100"
"ls:fr:entry:41339"	""	"cousu"	"Adj"	""	"3"	"100"
"ls:fr:entry:41340"	""	"fait main"	""	""	"3"	"100"
"ls:fr:entry:41341"	""	"équivoque"	""	""	"3"	"100"
"ls:fr:entry:41342"	""	"prétentieux"	""	""	"3"	"100"
"ls:fr:entry:41343"	""	"brosse à reluire"	""	""	"3"	"100"
"ls:fr:entry:41344"	""	"reluire"	""	""	"3"	"100"
"ls:fr:entry:41345"	""	"coup de brosse à reluire"	""	""	"3"	"100"
"ls:fr:entry:41346"	""	"perfectible"	""	""	"3"	"100"
"ls:fr:entry:41347"	""	"prendre garde"	""	""	"3"	"100"
"ls:fr:entry:41348"	""	"face"	"Prép"	""	"3"	"100"
"ls:fr:entry:41349"	""	"échaudé"	""	""	"3"	"100"
"ls:fr:entry:41351"	""	"Titus"	""	""	"3"	"100"
"ls:fr:entry:41352"	""	"à la turque"	""	""	"3"	"100"
"ls:fr:entry:41353"	""	"file"	""	""	"3"	"100"
"ls:fr:entry:41354"	""	"à pleurer"	""	""	"3"	"100"
"ls:fr:entry:41355"	""	"à hurler"	""	""	"3"	"100"
"ls:fr:entry:41356"	""	"à se rouler par terre"	""	""	"3"	"100"
"ls:fr:entry:41357"	""	"parchemin"	""	""	"3"	"100"
"ls:fr:entry:41358"	"se "	"rouler"	""	""	"3"	"100"
"ls:fr:entry:41359"	""	"huant"	""	""	"3"	"100"
"ls:fr:entry:41360"	""	"avertisseur"	""	""	"3"	"100"
"ls:fr:entry:41361"	""	"Saint-Esprit"	""	""	"3"	"100"
"ls:fr:entry:41362"	""	"petites gens"	""	""	"3"	"100"
